Number of functions: 1

Fourier Depth: 15
Smoothness: 500
Points: 40
1.0000 0.0000
0.9877 0.1564
0.9511 0.3090
0.8910 0.4540
0.8090 0.5878
0.7071 0.7071
0.5878 0.8090
0.4540 0.8910
0.3090 0.9511
0.1564 0.9877
0.0000 1.0000
-0.1564 0.9877
-0.3090 0.9511
-0.4540 0.8910
-0.5878 0.8090
-0.7071 0.7071
-0.8090 0.5878
-0.8910 0.4540
-0.9511 0.3090
-0.9877 0.1564
-1.0000 0.0000
-0.9877 -0.1564
-0.9511 -0.3090
-0.8910 -0.4540
-0.8090 -0.5878
-0.7071 -0.7071
-0.5878 -0.8090
-0.4540 -0.8910
-0.3090 -0.9511
-0.1564 -0.9877
-0.0000 -1.0000
0.1564 -0.9877
0.3090 -0.9511
0.4540 -0.8910
0.5878 -0.8090
0.7071 -0.7071
0.8090 -0.5878
0.8910 -0.4540
0.9511 -0.3090
0.9877 -0.1564
