-3.721010 -0.648853
-3.704020 -0.641863
-3.676350 -0.609533
-3.657030 -0.570893
-3.632370 -0.512253
-3.611010 -0.473903
-3.607030 -0.428953
-3.594700 -0.360993
-3.582370 -0.295653
-3.571010 -0.235943
-3.567710 -0.195653
-3.555380 -0.146333
-3.551010 -0.089053
-3.540720 -0.017403
-3.531010 0.044247
-3.526060 0.100947
-3.513730 0.157547
-3.501400 0.219197
-3.491010 0.272787
-3.491010 0.346767
-3.491010 0.414147
-3.491010 0.466867
-3.489750 0.516187
-3.481010 0.565507
-3.481010 0.614827
-3.481010 0.664147
-3.481010 0.703467
-3.481010 0.752787
-3.481010 0.796867
-3.481010 0.833857
-3.481010 0.870847
-3.481010 0.920067
-3.481010 0.964827
-3.487900 0.994927
-3.491010 1.019587
-3.501010 1.055797
-3.504890 1.085027
-3.523430 1.103567
-3.539550 1.119687
-3.541880 1.100277
-3.551010 1.084747
-3.556540 1.060087
-3.561010 1.027567
-3.561010 0.990577
-3.561010 0.951067
-3.561010 0.906597
-3.568190 0.869607
-3.571010 0.804087
-3.571010 0.765627
-3.566840 0.728637
-3.561010 0.691647
-3.552180 0.645827
-3.551010 0.606507
-3.551010 0.560677
-3.551010 0.523687
-3.542860 0.494847
-3.541010 0.449227
-3.541010 0.402717
-3.535870 0.370867
-3.531010 0.338737
-3.521210 0.291947
-3.511010 0.259017
-3.511010 0.237767
-3.497430 0.214357
-3.491010 0.192907
-3.479560 0.166797
-3.467230 0.137367
-3.454900 0.118927
-3.442570 0.102707
-3.428700 0.090377
-3.391710 0.081147
-3.349290 0.081147
-3.315490 0.081147
-3.300830 0.081147
-3.273750 0.081147
-3.241510 0.081147
-3.195610 0.088227
-3.162190 0.091147
-3.125790 0.101147
-3.088800 0.101147
-3.058210 0.107547
-3.033550 0.111147
-3.019950 0.122207
-3.000840 0.141317
-2.975290 0.166867
-2.954910 0.187247
-2.950630 0.201527
-2.938300 0.213857
-2.920930 0.231227
-2.896270 0.263257
-2.881310 0.290547
-2.858980 0.315207
-2.846650 0.339867
-2.834320 0.371217
-2.821990 0.390167
-2.799660 0.456547
-2.787330 0.502187
-2.775000 0.545187
-2.762670 0.602847
-2.741010 0.673827
-2.738010 0.723148
-2.731010 0.767137
-2.723350 0.804127
-2.721010 0.831127
-2.721010 0.870427
-2.721010 0.924397
-2.721010 0.965107
-2.721010 0.999077
-2.721010 1.026067
-2.721010 1.059087
-2.721010 1.083747
-2.721010 1.108407
-2.721010 1.129228
-2.721010 1.104568
-2.721010 1.063047
-2.721010 1.017298
-2.721290 0.960307
-2.731010 0.923317
-2.735950 0.881387
-2.741010 0.839337
-2.760210 0.792747
-2.772940 0.753428
-2.789530 0.704108
-2.801010 0.654788
-2.809930 0.605467
-2.822260 0.566147
-2.834590 0.520407
-2.841010 0.483417
-2.849250 0.446427
-2.851580 0.409437
-2.861010 0.372448
-2.871470 0.330228
-2.881010 0.280907
-2.890900 0.241477
-2.901010 0.182267
-2.901010 0.128397
-2.907890 0.073627
-2.911010 0.042727
-2.921010 -0.003473
-2.921010 -0.044332
-2.921010 -0.087453
-2.921010 -0.124443
-2.921010 -0.161433
-2.921010 -0.198423
-2.921010 -0.229893
-2.921010 -0.270253
-2.911010 -0.309213
-2.908500 -0.341403
-2.896170 -0.403052
-2.891010 -0.450363
-2.881510 -0.477853
-2.869180 -0.522513
-2.856850 -0.547173
-2.838030 -0.571833
-2.813370 -0.587673
-2.789860 -0.590003
-2.774050 -0.598853
-2.743580 -0.604663
-2.698450 -0.608853
-2.670070 -0.608853
-2.645410 -0.603253
-2.625880 -0.578593
-2.606090 -0.561393
-2.591220 -0.539273
-2.568890 -0.502492
-2.552110 -0.469952
-2.527450 -0.438513
-2.502790 -0.401523
-2.476690 -0.383093
-2.439700 -0.337543
-2.414910 -0.306653
-2.394150 -0.273563
-2.359490 -0.236573
-2.334830 -0.199582
-2.315590 -0.168012
-2.295510 -0.135603
